ID|Nombre de la Unidad Económica|Razón social|Código de la clase de actividad SCIAN|Descripcion estrato personal ocupado|Tipo de establecimiento|Correo electrónico|Sitio en Internet|Fecha de incorporación al DENUE
6168235|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168236|SCPP DE B. Y S. PESCADORES DEL NUEVO MILENIO SECCIÓN EL TIO TIN|SCPP DE B. Y S. PESCADORES DEL NUEVO MILENIO, S. DE R.L. DE C.V. SECCIÓN EL TIO TIN|114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168237|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168238|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168239|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168240|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168241|MERCE OVANDO DE LOS SANTOS||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168242|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168243|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168244|USIEL LOPEZ MORGAN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168245|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168246|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168247|CORAZÓN DIONISIO OVALLE|CORAZON DIONISIO OVALLE|114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168248|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168249|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168250|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168251|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168252|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168253|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168254|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168255|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168256|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168257|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168258|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168259|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168260|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168261|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168262|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168263|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168264|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168265|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168266|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168267|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168268|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168269|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168270|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168271|PESCA DE TÚNIDOS||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168272|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168273|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168274|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168275|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168276|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168277|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168278|SECCIÓN DE PRODUCCIÓN LOS MANGLARES|SCPP LOS MANGLARES GRAL. GUADALUPE VICTORIA|114111|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168279|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168280|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168281|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168282|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168283|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168284|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168285|SALAZAR TRINIDAD ERICK||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168286|LAGUNA DE PAZ AGUSTIN|LAGUNA DE PAZ AGUSTIN|114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168287|LAGUNA DE PAZ FRANCISCO JAVIER|LAGUNA DE PAZ FRANCISCO JAVIER|114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168288|VELAZQUEZ CRUZ JESUS||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168289|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168290|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168291|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168292|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168293|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168294|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168295|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168296|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168297|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168298|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168299|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168300|PACASIO GARCIA GREGORIO||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168301|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168302|LAGUNA CANDELARIA JOSE LERIN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168303|SCPP BYS LOS REYES DE COSTA AZUL|SCPP BYS LOS REYES DE COSTA AZUL, DE R.L. DE C.V.|114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168304|SCPP BYS BARRA DE MAPACHE|SCPP BYS BARRA DE MAPACHE, S.C. DE R.L. DE C V|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168305|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168306|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168307|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168308|DURAN MOLINA PASCUAL||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168309|SATURNO TRIGUEROS ADONAI||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168310|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168311|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168312|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168313|MENDEZ PEREZ FRANCISCO||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168314|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168315|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168316|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168317|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168318|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168319|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168320|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168321|CHIRINO SATURNO VICTORIANO||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168322|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168323|SCPP BYS HALCONES DEL MAR S.C. DE RL DE CV.|SCPP BYS HALCONES DEL MAR, S.C. DE R.L. DE C.V.|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168324|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168325|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168326|SOCIEDAD COOPERATIVA PORMOD DE LOS COCOS|SOCIEDAD COOP. PORMOD DE LOS COCOS, S.C. DE R.L. DE C.V.|114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168327|EXAR LARA GOMEZ||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168328|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168329|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168330|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168331|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168332|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168333|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168334|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168335|CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168336|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168337|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168338|SOCIEDAD COOPERATIVA DE PRODUCCIÓN PESQUERA DE PARTICIPACIÓN ESTATAL TAPACHULA, S.C.L.|SOCIEDAD COOPERATIVA DE PRODUCCIÓN PESQUERA DE PARTICIPACIÓN ESTATAL TAPACHULA, S.C.L.|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168339|CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168340|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168341|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168342|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168343|EDIN TOLEDO VERA||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168344|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168345|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168346|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168347|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168348|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168349|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168350|UBAL PEREZ SOLORZANO||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168351|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168352|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168353|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168354|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168355|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168356|CRECENCIO VENEGA DE LA ROSA||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168357|HERSEA S.A. DE C.V.|HERSEA, S.A. DE C.V.|114112|101 a 250 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168358|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168359|CENTRO DE PRODUCCIÓN TILAPIA AZUL||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168360|SOCIEDAD COOPERATIVA PUNTA DE ZANATE|SOCIEDAD COOPERATIVA DE PROD PESQUEROS DE BIENES Y SERVICIO PUNTA DE ZANATE|114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168361|SOCIEDAD COOPERATIVA PESQUERA PLAYA DEL SOL DE LA VIRGEN DE GUADALUPE|SOCIEDAD COOPERATIVA PESQUERA PLAYA DEL SOL DE LA VIRGEN DE GUADALUPE, S.C. DE R.L.|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168362|PALAPA TIBURONERA||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168363|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168364|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168365|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168366|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168367|SCPP DE BIENES Y SERVICIOS EL MARCIAL SLS, DE C.V.|SCPP DE BIENES Y SERVICIOS EL MARCIAL SLS, DE C.V.|114119|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168368|SCPP DE BIENES Y SERVICIOS PUNTA TIZON S.C.S., DE C.V.|SCPP DE BIENES Y SERVICIOS PUNTA TIZON S.C.S., DE C.V.|114111|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168369|SCPP DE B Y S REPRESA EL ARENAL S|SCPP DE B Y S REPRESA EL ARENAL S, C. DE R.L. DE C.V.|114111|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168370|GP DE RL S Y M BARRA DE SANTIAGO A.C.|GP DE RL S Y M BARRA DE SANTIAGO, A.C.|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168371|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168372|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168373|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168374|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168375|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168376|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168377|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168378|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168379|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168380|SCPP DE BYS PESCADORES DE HUIZACHAL FRACCION AVENTUREROS DEL MAR|SCPPDE BYS PESCADORES DE HUIZACHAL FRACCION AVENTUREROS DEL MAR|114111|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168381|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168382|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168383|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168384|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168385|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168386|SOC COOP DE PRODUC PESQUERA DE BYS DE MED ALTURA LA CHIAPANECA S.C.S., DE C.V.|SOC COOP DE PRODUC PESQUERA DE BYS DE MED ALTURA LA CHIAPANECA S.C.S., DE C.V.|114119|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168387|SOC COOP SAN PEDRO LA SALINA|SOC COOP SAN PEDRO LA SALINA S.C. DE RL, DE C.V.|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168388|SCPP SAN LUIS DEL BAJO||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168389|SCPP. DE BYS EL TULE S. DE R.L. DE C.V.|SCPP. DE BYS EL TULE, S. DE R.L. DE C.V.|114111|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168390|SCPP LOS SAUCES, S.C.|SCPP LOS SAUCES, S.C.|114113|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168391|SCPPBYS BUENAVISTA S. DE R.L. DE C.V. SECCIÓN SAN ANDRES BUENAVISTA|SCPPBYS BUENAVISTA, S. DE R.L. DE C.V. SECCIÓN SAN ANDRES BUENAVISTA|114111|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168392|SOC COOP PESCADORES EL LAUREL|SOC COOP PESCADORES EL LAUREL S.C. DE RL, DE C.V.|114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168393|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168394|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168395|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168396|UNIDAD DE PRODUCCIÓN PESQUERA EL PARRAL|UNIDAD DE PRODUCCIÓN PESQUERA EL PARRAL S.C. DE RL, DE C.V.|114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168397|SOC. COOP. DE PRODUCCIÓN PESQUERA PESCADORES DEL SANTUARIO S.C. DE RL DE C.V.|SOC. COOP. DE PRODUCCIÓN PESQUERA PESCADORES DEL SANTUARIO S.C. DE RL, DE C.V.|114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6168398|SCPP DE B Y S EL REMOLINO|SCPP DE B Y S EL REMOLINO, S. DE R.L. DE C.V.|114111|101 a 250 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168399|SCPP PAJONAL CRUZADERO||114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168400|SCPBS FRANCISCO CASTILLO NAJERA|SCPBS FRANCISCO CASTILLO NAJERA, S. DE R.L. DE C.V.|114111|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168401|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168402|SCPP SERRANAL||114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6168403|SOC. COOP. DE PRODUCCIÓN PESQUERA ESTRECHO DE HERRADURA|SOC. COOP. DE PRODUCCIÓN PESQUERA ESTRECHO DE HERRADURA|114119|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
